frame,image_path,steer,throttle,brake
23730,rgb/023730.jpg,0.16187,0.1608,0.0
43350,rgb/043350.jpg,-0.21989,0.22354,0.0
35485,rgb/035485.jpg,-0.0247,0.33334,0.0
43497,rgb/043497.jpg,-0.17886,0.22354,0.0
15673,rgb/015673.jpg,-0.21298,0.34119,0.0
45992,rgb/045992.jpg,0.11703,0.27452,0.0
10343,rgb/010343.jpg,-0.09589,0.38432,0.0
43327,rgb/043327.jpg,-0.25268,0.22354,0.0
39722,rgb/039722.jpg,-0.31559,0.24315,0.0
37225,rgb/037225.jpg,-0.03126,0.38279,0.0
36573,rgb/036573.jpg,0.04961,0.33727,0.0
31264,rgb/031264.jpg,-0.06667,0.37648,0.0
19658,rgb/019658.jpg,0.2002,0.29805,0.0
6361,rgb/006361.jpg,0.12957,0.32158,0.0
19652,rgb/019652.jpg,0.24052,0.29805,0.0
17973,rgb/017973.jpg,0.12204,0.38824,0.0
29165,rgb/029165.jpg,0.04462,0.3255,0.0
39641,rgb/039641.jpg,0.19936,0.24315,0.0
34172,rgb/034172.jpg,-0.13601,0.28612,0.0
2292,rgb/002292.jpg,-0.0,0.38432,0.0
37816,rgb/037816.jpg,0.20942,0.21177,0.0
7757,rgb/007757.jpg,0.20914,0.26668,0.0
32634,rgb/032634.jpg,-0.04777,0.34119,0.0
27060,rgb/027060.jpg,0.05092,0.29805,0.0
6580,rgb/006580.jpg,0.02725,0.32158,0.0
29910,rgb/029910.jpg,0.09004,0.08641,0.0
1646,rgb/001646.jpg,0.08489,0.38432,0.0
22790,rgb/022790.jpg,0.27944,0.27743,0.0
24206,rgb/024206.jpg,-0.02358,0.25099,0.0
39880,rgb/039880.jpg,0.08257,0.29021,0.0
16168,rgb/016168.jpg,0.15669,0.24509,0.0
15745,rgb/015745.jpg,-0.21103,0.34119,0.0
8186,rgb/008186.jpg,-0.03018,0.36864,0.0
42748,rgb/042748.jpg,-0.03969,0.20393,0.0
45064,rgb/045064.jpg,-0.00387,0.27452,0.0
46055,rgb/046055.jpg,0.12076,0.27452,0.0
14774,rgb/014774.jpg,-0.06529,0.32942,0.0
2461,rgb/002461.jpg,-0.2073,0.30981,0.0
19626,rgb/019626.jpg,0.25294,0.29805,0.0
42977,rgb/042977.jpg,-0.0,0.21178,0.0
39392,rgb/039392.jpg,0.0,0.22354,0.0
32595,rgb/032595.jpg,-0.09503,0.34119,0.0
27554,rgb/027554.jpg,-0.07808,0.29805,0.0
25303,rgb/025303.jpg,0.16667,0.14119,0.0
39865,rgb/039865.jpg,0.18502,0.29021,0.0
34491,rgb/034491.jpg,-0.12153,0.30197,0.0
10316,rgb/010316.jpg,-0.10115,0.38432,0.0
40575,rgb/040575.jpg,0.0,0.29021,0.0
26619,rgb/026619.jpg,0.21698,0.22435,0.0
16596,rgb/016596.jpg,0.05845,0.45346,0.0
15930,rgb/015930.jpg,-0.00066,0.40785,0.0
19661,rgb/019661.jpg,0.17314,0.29805,0.0
16143,rgb/016143.jpg,0.28882,0.16489,0.0
9059,rgb/009059.jpg,-0.10957,0.33727,0.0
15822,rgb/015822.jpg,0.0681,0.40393,0.0
42536,rgb/042536.jpg,0.17369,0.04773,0.0
18641,rgb/018641.jpg,0.08301,0.38824,0.0
11093,rgb/011093.jpg,-0.09142,0.38432,0.0
30978,rgb/030978.jpg,-0.04614,0.29413,0.0
42013,rgb/042013.jpg,0.12837,0.15065,0.0
40819,rgb/040819.jpg,0.03203,0.29021,0.0
43536,rgb/043536.jpg,-0.19648,0.22354,0.0
38853,rgb/038853.jpg,-0.0786,0.27452,0.0
19222,rgb/019222.jpg,-0.03445,0.26668,0.0
27333,rgb/027333.jpg,0.04165,0.29805,0.0
17019,rgb/017019.jpg,0.12069,0.38824,0.0
15109,rgb/015109.jpg,-0.15642,0.27399,0.0
31075,rgb/031075.jpg,-0.0364,0.37648,0.0
14042,rgb/014042.jpg,-0.07287,0.38824,0.0
37812,rgb/037812.jpg,0.21649,0.21176,0.0
7666,rgb/007666.jpg,0.2141,0.10234,0.0
2608,rgb/002608.jpg,0.10062,0.16083,0.0
45050,rgb/045050.jpg,-0.02431,0.27452,0.0
23799,rgb/023799.jpg,0.12142,0.21961,0.0
9017,rgb/009017.jpg,-0.13494,0.33727,0.0
24097,rgb/024097.jpg,0.02737,0.24315,0.0
7120,rgb/007120.jpg,0.24599,0.19849,0.0
42541,rgb/042541.jpg,0.18331,0.08375,0.0
37439,rgb/037439.jpg,-0.0,0.4706,0.0
12204,rgb/012204.jpg,0.02854,0.38432,0.0
38821,rgb/038821.jpg,0.14384,0.27582,0.0
25919,rgb/025919.jpg,0.11689,0.37543,0.0
7744,rgb/007744.jpg,0.2776,0.26667,0.0
32557,rgb/032557.jpg,-0.08611,0.34119,0.0
26608,rgb/026608.jpg,0.24579,0.19912,0.0
18673,rgb/018673.jpg,0.11038,0.38824,0.0
40318,rgb/040318.jpg,0.14559,0.29021,0.0
36400,rgb/036400.jpg,0.0,0.33725,0.0
19659,rgb/019659.jpg,0.19113,0.29805,0.0
39871,rgb/039871.jpg,0.16648,0.29021,0.0
23738,rgb/023738.jpg,0.16076,0.1608,0.0
14368,rgb/014368.jpg,-0.0001,0.40001,0.0
34121,rgb/034121.jpg,-0.0917,0.27831,0.0
7741,rgb/007741.jpg,0.28048,0.26667,0.0
2419,rgb/002419.jpg,-0.14052,0.26067,0.0
7739,rgb/007739.jpg,0.28228,0.26665,0.0
17230,rgb/017230.jpg,-0.02623,0.38824,0.0
19596,rgb/019596.jpg,0.08688,0.30794,0.0
15075,rgb/015075.jpg,-0.14009,0.26248,0.0
46470,rgb/046470.jpg,-0.00255,0.27452,0.0
42879,rgb/042879.jpg,-0.0,0.20786,0.0
13890,rgb/013890.jpg,-0.07217,0.27054,0.0
42625,rgb/042625.jpg,0.141,0.20001,0.0
14007,rgb/014007.jpg,-0.08131,0.38822,0.0
8496,rgb/008496.jpg,-0.17182,0.33334,0.0
43279,rgb/043279.jpg,0.12231,0.22345,0.0
19106,rgb/019106.jpg,0.19989,0.26668,0.0
26603,rgb/026603.jpg,0.25741,0.1867,0.0
40472,rgb/040472.jpg,-0.0439,0.29021,0.0
32501,rgb/032501.jpg,0.00035,0.34119,0.0
30252,rgb/030252.jpg,0.23993,0.23138,0.0
41578,rgb/041578.jpg,0.0,0.29021,0.0
29131,rgb/029131.jpg,0.2178,0.31753,0.0
39144,rgb/039144.jpg,-0.00049,0.27452,0.0
34220,rgb/034220.jpg,-0.0983,0.28928,0.0
7164,rgb/007164.jpg,0.19988,0.23137,0.0
21216,rgb/021216.jpg,0.28681,0.22354,0.0
1659,rgb/001659.jpg,0.06834,0.38432,0.0
15083,rgb/015083.jpg,-0.14014,0.26626,0.0
42562,rgb/042562.jpg,0.1642,0.19078,0.0
40411,rgb/040411.jpg,0.05239,0.29021,0.0
44233,rgb/044233.jpg,0.12028,0.27452,0.0
1166,rgb/001166.jpg,0.38081,0.26667,0.0
12133,rgb/012133.jpg,-0.04714,0.38432,0.0
44888,rgb/044888.jpg,0.02465,0.27452,0.0
25820,rgb/025820.jpg,0.29126,0.17648,0.0
29961,rgb/029961.jpg,0.2448,0.2196,0.0
20612,rgb/020612.jpg,0.02069,0.37256,0.0
26579,rgb/026579.jpg,0.23963,0.0671,0.0
15719,rgb/015719.jpg,-0.21103,0.34119,0.0
46021,rgb/046021.jpg,0.11855,0.27452,0.0
17788,rgb/017788.jpg,0.0,0.38824,0.0
7140,rgb/007140.jpg,0.25369,0.22667,0.0
24899,rgb/024899.jpg,0.20362,0.36864,0.0
30689,rgb/030689.jpg,-0.18082,0.03531,0.0
28394,rgb/028394.jpg,0.29103,0.33619,0.0
42679,rgb/042679.jpg,0.11325,0.20001,0.0
26610,rgb/026610.jpg,0.23853,0.20392,0.0
22370,rgb/022370.jpg,0.34743,0.3204,0.0
39654,rgb/039654.jpg,0.21123,0.24315,0.0
38038,rgb/038038.jpg,0.11782,0.30197,0.0
30700,rgb/030700.jpg,-0.22036,0.106,0.0
29402,rgb/029402.jpg,0.27468,0.31374,0.0
10344,rgb/010344.jpg,-0.09589,0.38432,0.0
29130,rgb/029130.jpg,0.22267,0.31487,0.0
19605,rgb/019605.jpg,0.17158,0.29879,0.0
27286,rgb/027286.jpg,0.04855,0.29805,0.0
40562,rgb/040562.jpg,5e-05,0.29021,0.0
20222,rgb/020222.jpg,0.08205,0.00349,0.0
17015,rgb/017015.jpg,0.12068,0.38824,0.0
29348,rgb/029348.jpg,0.12602,0.30718,0.0
25288,rgb/025288.jpg,0.08014,0.14112,0.0
44836,rgb/044836.jpg,-0.0,0.27452,0.0
17928,rgb/017928.jpg,0.10767,0.38824,0.0
10250,rgb/010250.jpg,-0.10257,0.38432,0.0
43264,rgb/043264.jpg,0.16253,0.21961,0.0
7660,rgb/007660.jpg,0.20638,0.08237,0.0
37645,rgb/037645.jpg,-0.04061,0.2157,0.0
6527,rgb/006527.jpg,0.0424,0.32158,0.0
20786,rgb/020786.jpg,0.00016,0.37256,0.0
25368,rgb/025368.jpg,0.19656,0.14119,0.0
1622,rgb/001622.jpg,0.09283,0.38432,0.0
12018,rgb/012018.jpg,-0.04244,0.38432,0.0
17152,rgb/017152.jpg,0.01535,0.38824,0.0
7117,rgb/007117.jpg,0.23912,0.18332,0.0
20271,rgb/020271.jpg,0.2637,0.21066,0.0
25370,rgb/025370.jpg,0.17653,0.14119,0.0
27807,rgb/027807.jpg,0.18729,0.11375,0.0
37586,rgb/037586.jpg,-0.26341,0.17219,0.0
24842,rgb/024842.jpg,0.21396,0.20344,0.0
3675,rgb/003675.jpg,0.08552,0.43138,0.0
15693,rgb/015693.jpg,-0.21108,0.34119,0.0
22348,rgb/022348.jpg,0.22698,0.25552,0.0
7831,rgb/007831.jpg,-0.04312,0.3411,0.0
15622,rgb/015622.jpg,-0.25614,0.34119,0.0
25013,rgb/025013.jpg,-0.00029,0.33113,0.0
31239,rgb/031239.jpg,-0.1393,0.37648,0.0
15907,rgb/015907.jpg,-0.05154,0.40785,0.0
37605,rgb/037605.jpg,-0.26117,0.21528,0.0
39701,rgb/039701.jpg,-0.08478,0.24315,0.0
19339,rgb/019339.jpg,-0.02232,0.33727,0.0
663,rgb/000663.jpg,0.10062,0.30981,0.0
2491,rgb/002491.jpg,-0.24725,0.30981,0.0
15766,rgb/015766.jpg,-0.15721,0.34119,0.0
33155,rgb/033155.jpg,-0.0,0.34119,0.0
34187,rgb/034187.jpg,-0.11868,0.28628,0.0
5426,rgb/005426.jpg,0.11599,0.3255,0.0
27058,rgb/027058.jpg,0.04402,0.29805,0.0
44245,rgb/044245.jpg,0.15268,0.27452,0.0
14766,rgb/014766.jpg,-0.07408,0.32942,0.0
22318,rgb/022318.jpg,0.09462,0.17709,0.0
24928,rgb/024928.jpg,0.06321,0.14151,0.0
10305,rgb/010305.jpg,-0.08477,0.38432,0.0
778,rgb/000778.jpg,0.05474,0.31349,0.0
28396,rgb/028396.jpg,0.291,0.33666,0.0
35827,rgb/035827.jpg,0.04816,0.31937,0.0
38818,rgb/038818.jpg,0.15572,0.27761,0.0
15049,rgb/015049.jpg,-0.0974,0.20662,0.0
30965,rgb/030965.jpg,-0.0255,0.29413,0.0
15116,rgb/015116.jpg,-0.15853,0.27445,0.0
30329,rgb/030329.jpg,0.10993,0.23138,0.0
2847,rgb/002847.jpg,0.11149,0.41177,0.0
39735,rgb/039735.jpg,-0.45114,0.24315,0.0
20246,rgb/020246.jpg,0.26042,0.13637,0.0
26657,rgb/026657.jpg,0.13767,0.27629,0.0
28470,rgb/028470.jpg,-0.05375,0.34873,0.0
40785,rgb/040785.jpg,0.09103,0.29021,0.0
35758,rgb/035758.jpg,0.12896,0.31762,0.0
38901,rgb/038901.jpg,-0.07119,0.27452,0.0
44620,rgb/044620.jpg,0.04099,0.27452,0.0
43481,rgb/043481.jpg,-0.13511,0.22354,0.0
15678,rgb/015678.jpg,-0.21298,0.34119,0.0
25344,rgb/025344.jpg,0.27339,0.14119,0.0
18661,rgb/018661.jpg,0.11866,0.38824,0.0
19142,rgb/019142.jpg,0.18212,0.26668,0.0
15050,rgb/015050.jpg,-0.09972,0.20987,0.0
33831,rgb/033831.jpg,-0.05795,0.34119,0.0
32597,rgb/032597.jpg,-0.08924,0.34119,0.0
15530,rgb/015530.jpg,0.10111,0.36864,0.0
34068,rgb/034068.jpg,-0.04394,0.09142,0.0
31326,rgb/031326.jpg,-0.09649,0.16251,0.0
10299,rgb/010299.jpg,-0.05372,0.38432,0.0
22367,rgb/022367.jpg,0.33475,0.31878,0.0
16987,rgb/016987.jpg,0.09749,0.38152,0.0
25842,rgb/025842.jpg,0.3118,0.17648,0.0
25837,rgb/025837.jpg,0.31187,0.17648,0.0
5381,rgb/005381.jpg,0.11208,0.32548,0.0
11226,rgb/011226.jpg,-0.0,0.38429,0.0
21906,rgb/021906.jpg,0.06104,0.21387,0.0
2411,rgb/002411.jpg,-0.12636,0.15159,0.0
17454,rgb/017454.jpg,0.00034,0.38824,0.0
27127,rgb/027127.jpg,0.09359,0.29805,0.0
14140,rgb/014140.jpg,0.02875,0.40001,0.0
43542,rgb/043542.jpg,-0.17155,0.22354,0.0
43378,rgb/043378.jpg,-0.14972,0.22354,0.0
25976,rgb/025976.jpg,-0.05239,0.37648,0.0
45864,rgb/045864.jpg,0.0,0.27452,0.0
2449,rgb/002449.jpg,-0.19018,0.30969,0.0
11028,rgb/011028.jpg,-0.06268,0.38432,0.0
39731,rgb/039731.jpg,-0.42872,0.24315,0.0
37554,rgb/037554.jpg,-0.22501,0.09021,0.0
5442,rgb/005442.jpg,0.11312,0.3255,0.0
16259,rgb/016259.jpg,-0.05856,0.41177,0.0
40701,rgb/040701.jpg,0.01721,0.29021,0.0
39440,rgb/039440.jpg,-9e-05,0.22354,0.0
15102,rgb/015102.jpg,-0.15623,0.27055,0.0
30308,rgb/030308.jpg,0.12131,0.23138,0.0
12959,rgb/012959.jpg,-0.0286,0.31374,0.0
22802,rgb/022802.jpg,0.16197,0.28618,0.0
31218,rgb/031218.jpg,-0.10797,0.37648,0.0
36899,rgb/036899.jpg,0.0287,0.33727,0.0
25817,rgb/025817.jpg,0.28488,0.17648,0.0
21881,rgb/021881.jpg,5e-05,0.37256,0.0
12153,rgb/012153.jpg,-0.00264,0.38432,0.0
25797,rgb/025797.jpg,0.23357,0.17648,0.0
42650,rgb/042650.jpg,0.1412,0.20001,0.0
40883,rgb/040883.jpg,0.07108,0.29021,0.0
13993,rgb/013993.jpg,-0.08184,0.387,0.0
5361,rgb/005361.jpg,0.12442,0.32155,0.0
16452,rgb/016452.jpg,0.09469,0.4157,0.0
37614,rgb/037614.jpg,-0.21282,0.21567,0.0
16707,rgb/016707.jpg,-0.0,0.45491,0.0
8447,rgb/008447.jpg,-0.17935,0.30385,0.0
37620,rgb/037620.jpg,-0.16566,0.21569,0.0
37628,rgb/037628.jpg,-0.09423,0.2157,0.0
37770,rgb/037770.jpg,0.16441,0.09756,0.0
38994,rgb/038994.jpg,0.05858,0.27452,0.0
17872,rgb/017872.jpg,0.0,0.38824,0.0
29951,rgb/029951.jpg,0.19293,0.21932,0.0
15118,rgb/015118.jpg,-0.15915,0.27448,0.0
40342,rgb/040342.jpg,0.27885,0.29021,0.0
29991,rgb/029991.jpg,0.30069,0.21962,0.0
1663,rgb/001663.jpg,0.06768,0.38432,0.0
3429,rgb/003429.jpg,-0.00138,0.41177,0.0
15094,rgb/015094.jpg,-0.15005,0.27006,0.0
43537,rgb/043537.jpg,-0.19391,0.22354,0.0
38733,rgb/038733.jpg,0.06371,0.30197,0.0
15086,rgb/015086.jpg,-0.14014,0.2665,0.0
8410,rgb/008410.jpg,-0.12595,0.00786,0.0
28365,rgb/028365.jpg,0.25042,0.2199,0.0
44281,rgb/044281.jpg,0.19345,0.27452,0.0
43380,rgb/043380.jpg,-0.13233,0.22354,0.0
29974,rgb/029974.jpg,0.28256,0.21962,0.0
41615,rgb/041615.jpg,0.0,0.43882,0.0
6286,rgb/006286.jpg,0.03863,0.32158,0.0
38010,rgb/038010.jpg,0.11528,0.30197,0.0
29958,rgb/029958.jpg,0.23047,0.21958,0.0
27509,rgb/027509.jpg,0.04632,0.29805,0.0
14997,rgb/014997.jpg,1e-05,0.32942,0.0
9509,rgb/009509.jpg,-0.02959,0.33727,0.0
13856,rgb/013856.jpg,-0.0548,0.16917,0.0
42564,rgb/042564.jpg,0.16268,0.19139,0.0
3413,rgb/003413.jpg,-0.03628,0.41177,0.0
13998,rgb/013998.jpg,-0.08306,0.38795,0.0
40783,rgb/040783.jpg,0.09109,0.29021,0.0
32568,rgb/032568.jpg,-0.09133,0.34119,0.0
30201,rgb/030201.jpg,-0.02817,0.23138,0.0
7070,rgb/007070.jpg,0.13382,0.14119,0.0
20699,rgb/020699.jpg,0.10335,0.37256,0.0
46034,rgb/046034.jpg,0.12074,0.27452,0.0
28343,rgb/028343.jpg,0.18307,0.14613,0.0
22786,rgb/022786.jpg,0.29954,0.26678,0.0
6373,rgb/006373.jpg,0.13539,0.32158,0.0
46090,rgb/046090.jpg,0.08172,0.27452,0.0
29551,rgb/029551.jpg,0.02626,0.3187,0.0
2510,rgb/002510.jpg,-0.14376,0.30981,0.0
24858,rgb/024858.jpg,0.25446,0.32807,0.0
19154,rgb/019154.jpg,0.13591,0.26668,0.0
4219,rgb/004219.jpg,-0.0,0.38824,0.0
35320,rgb/035320.jpg,-0.00237,0.33334,0.0
20743,rgb/020743.jpg,0.10842,0.37256,0.0
33670,rgb/033670.jpg,-0.03591,0.34119,0.0
30698,rgb/030698.jpg,-0.21238,0.07471,0.0
8500,rgb/008500.jpg,-0.14651,0.33334,0.0
25847,rgb/025847.jpg,0.30895,0.17648,0.0
25890,rgb/025890.jpg,0.15659,0.27964,0.0
43664,rgb/043664.jpg,0.10642,0.38432,0.0
18631,rgb/018631.jpg,0.04209,0.38824,0.0
40892,rgb/040892.jpg,0.07122,0.29021,0.0
13997,rgb/013997.jpg,-0.08297,0.38785,0.0
22398,rgb/022398.jpg,0.08145,0.42717,0.0
43546,rgb/043546.jpg,-0.1528,0.22354,0.0
15938,rgb/015938.jpg,-2e-05,0.40785,0.0
7160,rgb/007160.jpg,0.20388,0.23133,0.0
34133,rgb/034133.jpg,-0.11304,0.27844,0.0
12250,rgb/012250.jpg,0.0,0.35152,0.0
31180,rgb/031180.jpg,-0.0,0.37648,0.0
35704,rgb/035704.jpg,0.13591,0.30905,0.0
10628,rgb/010628.jpg,-0.00069,0.38432,0.0
12416,rgb/012416.jpg,0.0,0.34903,0.0
22358,rgb/022358.jpg,0.24874,0.30234,0.0
20740,rgb/020740.jpg,0.10054,0.37256,0.0
42532,rgb/042532.jpg,0.16552,0.01953,0.0
1484,rgb/001484.jpg,0.06732,0.29325,0.0
7077,rgb/007077.jpg,0.14851,0.14119,0.0
45388,rgb/045388.jpg,0.0,0.27452,0.0
20226,rgb/020226.jpg,0.13292,0.01144,0.0
18039,rgb/018039.jpg,-0.00705,0.38824,0.0
35382,rgb/035382.jpg,-0.02642,0.33334,0.0
38771,rgb/038771.jpg,0.24905,0.19218,0.0
36739,rgb/036739.jpg,0.06897,0.33727,0.0
25347,rgb/025347.jpg,0.27601,0.14119,0.0
43400,rgb/043400.jpg,-0.09729,0.22354,0.0
22794,rgb/022794.jpg,0.24536,0.2808,0.0
39651,rgb/039651.jpg,0.2111,0.24315,0.0
22760,rgb/022760.jpg,0.19654,0.19218,0.0
15135,rgb/015135.jpg,-0.06889,0.31552,0.0
23223,rgb/023223.jpg,0.10056,0.21227,0.0
44465,rgb/044465.jpg,0.10211,0.27452,0.0
43381,rgb/043381.jpg,-0.12668,0.22354,0.0
17482,rgb/017482.jpg,0.0,0.38824,0.0
19616,rgb/019616.jpg,0.23387,0.29808,0.0
31812,rgb/031812.jpg,-0.0,0.31766,0.0
43255,rgb/043255.jpg,0.1645,0.21954,0.0
43345,rgb/043345.jpg,-0.234,0.22354,0.0
10402,rgb/010402.jpg,-0.0,0.38432,0.0
39901,rgb/039901.jpg,-0.05601,0.29021,0.0
12557,rgb/012557.jpg,0.0,0.34903,0.0
43553,rgb/043553.jpg,-0.1202,0.22354,0.0
25799,rgb/025799.jpg,0.23894,0.17648,0.0
3882,rgb/003882.jpg,-0.04071,0.43138,0.0
29350,rgb/029350.jpg,0.13185,0.30833,0.0
27832,rgb/027832.jpg,0.28828,0.30291,0.0
27159,rgb/027159.jpg,0.08371,0.29805,0.0
189,rgb/000189.jpg,0.043,0.0,0.0
12643,rgb/012643.jpg,0.0,0.34903,0.0
44294,rgb/044294.jpg,0.19345,0.27452,0.0
42656,rgb/042656.jpg,0.12288,0.20001,0.0
25310,rgb/025310.jpg,0.19397,0.14119,0.0
26554,rgb/026554.jpg,0.20975,0.0,0.0
34162,rgb/034162.jpg,-0.13663,0.28334,0.0
29363,rgb/029363.jpg,0.16972,0.31361,0.0
22928,rgb/022928.jpg,0.0,0.32942,0.0
30583,rgb/030583.jpg,0.01999,0.30981,0.0
15741,rgb/015741.jpg,-0.21103,0.34119,0.0
35321,rgb/035321.jpg,-0.00154,0.33334,0.0
2465,rgb/002465.jpg,-0.2243,0.30981,0.0
30986,rgb/030986.jpg,-0.04609,0.29413,0.0
3136,rgb/003136.jpg,-0.00018,0.41177,0.0
15536,rgb/015536.jpg,0.11613,0.35084,0.0
2499,rgb/002499.jpg,-0.21835,0.30981,0.0
30755,rgb/030755.jpg,-0.16444,0.28407,0.0
14064,rgb/014064.jpg,-0.04554,0.39215,0.0
10219,rgb/010219.jpg,-0.10196,0.38432,0.0
37788,rgb/037788.jpg,0.21243,0.20259,0.0
2456,rgb/002456.jpg,-0.1937,0.3098,0.0
28065,rgb/028065.jpg,0.0,0.34119,0.0
34708,rgb/034708.jpg,0.06865,0.30585,0.0
29141,rgb/029141.jpg,0.17552,0.32505,0.0
39649,rgb/039649.jpg,0.21082,0.24315,0.0
42104,rgb/042104.jpg,0.14411,0.21178,0.0
25801,rgb/025801.jpg,0.24443,0.17648,0.0
15045,rgb/015045.jpg,-0.08965,0.19441,0.0
43276,rgb/043276.jpg,0.1378,0.22332,0.0
2849,rgb/002849.jpg,0.10864,0.41177,0.0
4431,rgb/004431.jpg,0.04732,0.38824,0.0
23746,rgb/023746.jpg,0.16047,0.1608,0.0
32746,rgb/032746.jpg,-0.04763,0.34119,0.0
3008,rgb/003008.jpg,0.0001,0.41177,0.0
29289,rgb/029289.jpg,-0.00132,0.00788,0.0
29405,rgb/029405.jpg,0.275,0.31374,0.0
44249,rgb/044249.jpg,0.17047,0.27452,0.0
1503,rgb/001503.jpg,0.08928,0.29022,0.0
7139,rgb/007139.jpg,0.25369,0.22641,0.0
43591,rgb/043591.jpg,-0.08422,0.27156,0.0
7167,rgb/007167.jpg,0.19775,0.23138,0.0
34380,rgb/034380.jpg,-0.06449,0.29413,0.0
44274,rgb/044274.jpg,0.19345,0.27452,0.0
8486,rgb/008486.jpg,-0.196,0.33334,0.0
7911,rgb/007911.jpg,-0.01193,0.36071,0.0
27031,rgb/027031.jpg,0.0,0.29805,0.0
31209,rgb/031209.jpg,-0.08767,0.37648,0.0
43365,rgb/043365.jpg,-0.19486,0.22354,0.0
18504,rgb/018504.jpg,-0.00257,0.38824,0.0
32722,rgb/032722.jpg,-0.08657,0.34119,0.0
38760,rgb/038760.jpg,0.22697,0.19245,0.0
38461,rgb/038461.jpg,0.0,0.30197,0.0
11114,rgb/011114.jpg,-0.08561,0.22573,0.0
9000,rgb/009000.jpg,-0.11175,0.33727,0.0
9030,rgb/009030.jpg,-0.14483,0.33727,0.0
24414,rgb/024414.jpg,-0.06427,0.33726,0.0
22520,rgb/022520.jpg,0.04659,0.45099,0.0
19295,rgb/019295.jpg,-0.02022,0.33687,0.0
22450,rgb/022450.jpg,-0.04066,0.45099,0.0
11988,rgb/011988.jpg,-0.03137,0.38432,0.0
7086,rgb/007086.jpg,0.17876,0.14119,0.0
23821,rgb/023821.jpg,0.04835,0.21962,0.0
13909,rgb/013909.jpg,-0.06323,0.3589,0.0
38228,rgb/038228.jpg,0.02467,0.30197,0.0
43522,rgb/043522.jpg,-0.1953,0.22354,0.0
34163,rgb/034163.jpg,-0.13663,0.28408,0.0
12876,rgb/012876.jpg,-0.0465,0.37121,0.0
37610,rgb/037610.jpg,-0.2396,0.2156,0.0
19485,rgb/019485.jpg,-0.01314,0.33727,0.0
42059,rgb/042059.jpg,0.28767,0.16642,0.0
26628,rgb/026628.jpg,0.21329,0.2405,0.0
41978,rgb/041978.jpg,0.01713,0.24315,0.0
43270,rgb/043270.jpg,0.15974,0.2223,0.0
7755,rgb/007755.jpg,0.23154,0.26668,0.0
28110,rgb/028110.jpg,0.0,0.3451,0.0
29095,rgb/029095.jpg,0.31753,0.05486,0.0
24324,rgb/024324.jpg,0.1444,0.25491,0.0
9058,rgb/009058.jpg,-0.10958,0.33727,0.0
16988,rgb/016988.jpg,0.09864,0.38222,0.0
7294,rgb/007294.jpg,0.04022,0.34903,0.0
9546,rgb/009546.jpg,-2e-05,0.33953,0.0
37592,rgb/037592.jpg,-0.26368,0.19956,0.0
7136,rgb/007136.jpg,0.25368,0.22497,0.0
25750,rgb/025750.jpg,0.08056,0.18315,0.0
28376,rgb/028376.jpg,0.26969,0.31391,0.0
27796,rgb/027796.jpg,0.10552,0.11411,0.0
2002,rgb/002002.jpg,-0.0209,0.38432,0.0
34389,rgb/034389.jpg,-0.10044,0.27029,0.0
44449,rgb/044449.jpg,0.09699,0.27452,0.0
14708,rgb/014708.jpg,-0.04858,0.40001,0.0
35478,rgb/035478.jpg,-0.02811,0.33334,0.0
15111,rgb/015111.jpg,-0.15643,0.27422,0.0
9056,rgb/009056.jpg,-0.1096,0.33727,0.0
34501,rgb/034501.jpg,-0.11503,0.30197,0.0
32832,rgb/032832.jpg,0.02488,0.34119,0.0
37600,rgb/037600.jpg,-0.2637,0.21395,0.0
23142,rgb/023142.jpg,0.22826,0.00015,0.0
27838,rgb/027838.jpg,0.28642,0.32813,0.0
8414,rgb/008414.jpg,-0.12996,0.00786,0.0
8549,rgb/008549.jpg,0.04205,0.33334,0.0
5484,rgb/005484.jpg,-0.00831,0.3598,0.0
46272,rgb/046272.jpg,-0.0,0.27452,0.0
29396,rgb/029396.jpg,0.26909,0.31374,0.0
17238,rgb/017238.jpg,-0.00084,0.38824,0.0
29410,rgb/029410.jpg,0.27507,0.31374,0.0
37833,rgb/037833.jpg,0.13956,0.21674,0.0
34925,rgb/034925.jpg,0.0,0.32156,0.0
31227,rgb/031227.jpg,-0.12327,0.37648,0.0
35689,rgb/035689.jpg,0.1264,0.29122,0.0
25202,rgb/025202.jpg,0.0,0.00017,0.0
5350,rgb/005350.jpg,0.12433,0.32096,0.0
15062,rgb/015062.jpg,-0.13055,0.24203,0.0
36601,rgb/036601.jpg,0.10244,0.33727,0.0
30751,rgb/030751.jpg,-0.21039,0.28233,0.0
30034,rgb/030034.jpg,0.09698,0.21962,0.0
23718,rgb/023718.jpg,0.15305,0.1608,0.0
19093,rgb/019093.jpg,0.13943,0.26671,0.0
1373,rgb/001373.jpg,-0.00032,0.37256,0.0
36608,rgb/036608.jpg,0.12813,0.33727,0.0
15335,rgb/015335.jpg,-0.02301,0.36643,0.0
25760,rgb/025760.jpg,0.12679,0.17703,0.0
43084,rgb/043084.jpg,1e-05,0.21178,0.0
34210,rgb/034210.jpg,-0.09831,0.28629,0.0
36706,rgb/036706.jpg,0.07012,0.33727,0.0
43303,rgb/043303.jpg,-0.11384,0.22354,0.0
14764,rgb/014764.jpg,-0.0741,0.32942,0.0
26609,rgb/026609.jpg,0.2421,0.2013,0.0
14622,rgb/014622.jpg,-0.04034,0.40001,0.0
